date,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2],electricity
2018-07-10 05:00:00,18.3,86.99633745506668,2.1,250.0,6.0,41.5,5.0,180.65270981190298
2018-07-10 06:00:00,20.0,78.24439657935088,3.6,270.0,101.0,393.0,40.0,331.0868324356993
2018-07-10 07:00:00,23.3,66.43084993225574,3.1,270.0,275.0,641.0,65.5,455.85689447189816
2018-07-10 08:00:00,24.70000000000001,60.25804262698942,2.6,265.0,464.5,767.5,81.0,441.0115292547425
2018-07-10 09:00:00,28.9,44.46490597223958,3.6,250.0,641.5,837.0,91.5,590.3912194740246
2018-07-10 10:00:00,31.1,36.271812344657896,5.1,250.0,789.5,877.0,99.0,715.040510702138
2018-07-10 11:00:00,32.2,35.42342820413972,5.7,260.0,896.5,899.5,104.0,635.7601786330208
2018-07-10 12:00:00,33.3,31.00999408119009,5.7,290.0,952.5,904.5,109.0,742.5324588314024
2018-07-10 13:00:00,33.3,29.821600233161703,5.7,270.0,955.0,901.0,110.5,853.1348496097221
2018-07-10 14:00:00,33.3,30.415788480501213,5.15,260.0,903.5,888.0,108.5,831.6521161908848
2018-07-10 15:00:00,33.9,29.986781305835446,5.1,270.0,800.5,856.0,107.5,883.484143609402
2018-07-10 16:00:00,32.8,36.74856433177035,4.6,240.0,656.0,805.0,103.5,814.9830466856749
2018-07-10 17:00:00,32.8,38.18061712921136,4.6,270.0,482.0,727.0,94.0,798.814246302354
2018-07-10 18:00:00,29.4,49.68215597479046,5.1,200.0,296.5,600.5,78.5,635.4196030093093
2018-07-10 19:00:00,27.8,54.51695443812397,3.1,230.0,122.5,377.5,51.0,554.0217716448428
2018-07-10 20:00:00,26.95000000000001,57.38079897287831,3.1,215.0,8.5,33.0,7.0,447.20050921933773
2018-07-10 21:00:00,26.1,58.003930226192615,4.1,230.0,0.0,0.0,0.0,425.5065149606218
2018-07-10 22:00:00,25.0,61.91980833963717,2.1,320.0,0.0,0.0,0.0,348.4922477028989
2018-07-10 23:00:00,24.4,62.17688834249238,2.1,250.0,0.0,0.0,0.0,252.78445132025834
2018-07-11 00:00:00,22.8,70.67889696081694,2.6,190.0,0.0,0.0,0.0,293.29728315183974
2018-07-11 01:00:00,23.9,68.6911034544718,2.6,360.0,0.0,0.0,0.0,267.5528537683618
2018-07-11 02:00:00,23.35,72.22293548062288,4.4,195.0,0.0,0.0,0.0,178.5247050170434
2018-07-11 03:00:00,21.7,75.57593186592541,3.1,50.0,0.0,0.0,0.0,284.7475399163517
2018-07-11 04:00:00,21.7,78.49547305802774,5.1,10.0,0.0,0.0,0.0,290.97758841700494
2018-07-11 05:00:00,20.6,89.98394368419466,4.6,30.0,3.5,8.0,3.5,191.4692167052202
2018-07-11 06:00:00,20.6,86.66500475764059,4.85,30.0,40.5,36.0,36.0,350.924049102256
2018-07-11 07:00:00,21.1,78.40730354857995,6.2,30.0,177.0,206.5,111.0,453.27256664040266
2018-07-11 08:00:00,21.95000000000001,73.43969797436776,6.45,30.0,191.5,52.0,163.5,422.71690855892945
2018-07-11 09:00:00,22.8,65.90389340444439,6.7,30.0,401.0,177.0,283.5,547.2633851054393
2018-07-11 10:00:00,25.0,55.9185626015051,7.7,20.0,655.5,505.0,257.0,650.9354541547063
2018-07-11 11:00:00,25.6,55.71164013678376,7.7,20.0,758.0,524.5,294.5,561.9519736065139
2018-07-11 12:00:00,25.6,55.71164240594962,6.2,30.0,696.5,326.5,393.5,644.2939498818275
2018-07-11 13:00:00,26.7,50.56003017361736,7.7,10.0,829.5,573.0,293.5,726.5802411564706
2018-07-11 14:00:00,26.95,48.0019965999404,7.45,30.0,751.0,477.0,326.0,706.6948347271465
2018-07-11 15:00:00,26.7,43.569757920783125,7.7,50.0,766.0,711.5,190.5,701.845056675352
2018-07-11 16:00:00,26.7,39.2225500881632,6.2,40.0,629.0,671.0,169.0,636.6452739679156
2018-07-11 17:00:00,26.1,43.687599071514185,6.2,50.0,465.5,613.5,138.5,612.2818911236842
2018-07-11 18:00:00,25.0,44.83446390501775,6.2,50.0,288.0,517.5,101.0,528.4068956480677
2018-07-11 19:00:00,23.3,51.6471937323544,3.6,50.0,120.5,332.5,57.5,466.30433964512076
2018-07-11 20:00:00,22.5,53.18484589955412,3.35,35.0,12.0,52.0,9.5,387.1302634861252
2018-07-11 21:00:00,20.0,60.75953249412714,2.6,40.0,0.0,0.0,0.0,354.3624953265533
2018-07-11 22:00:00,19.4,65.60182504207046,2.6,30.0,0.0,0.0,0.0,305.70355627933037
2018-07-11 23:00:00,19.4,65.60182925417854,2.1,350.0,0.0,0.0,0.0,211.23700689231356
2018-07-12 00:00:00,17.8,72.51696400051215,2.1,270.0,0.0,0.0,0.0,266.3438222773171
2018-07-12 01:00:00,17.2,75.31832359042433,2.6,350.0,0.0,0.0,0.0,242.64422194995763
2018-07-12 02:00:00,16.65,78.04689508875032,1.3,350.0,0.0,0.0,0.0,172.07736178824652
2018-07-12 03:00:00,16.1,80.77546927908517,1.5,270.0,0.0,0.0,0.0,261.66718683611947
2018-07-12 04:00:00,15.6,83.40160854747825,2.1,290.0,0.0,0.0,0.0,269.36541179928327
2018-07-12 05:00:00,17.2,70.05755540935951,2.1,310.0,5.0,37.5,4.5,176.70045163280307
2018-07-12 06:00:00,18.3,62.81552457002041,3.6,340.0,99.0,405.5,38.0,312.82972436705427
2018-07-12 07:00:00,21.1,51.06120609777089,3.1,360.0,267.0,622.0,64.0,424.52455496166897
2018-07-12 08:00:00,21.95000000000001,47.6399153521871,3.6,190.0,462.0,778.0,75.5,401.03452905789936
2018-07-12 09:00:00,24.4,40.15327259621337,3.1,20.0,642.5,851.5,85.5,532.5792906921278
2018-07-12 10:00:00,25.6,35.90356236105679,4.6,360.0,794.5,896.0,91.0,629.8507489346399
2018-07-12 11:00:00,26.1,36.28885489256904,5.7,80.0,904.5,925.0,91.0,551.601847769274
2018-07-12 12:00:00,27.2,32.668813112074965,3.6,40.0,955.0,911.5,106.5,644.8127511645132
2018-07-12 13:00:00,26.1,32.356648049097124,3.6,90.0,611.0,308.0,321.5,680.6285519955594
2018-07-12 14:00:00,26.65,30.83437942723507,2.55,90.0,719.0,486.0,288.5,659.3711882807808
2018-07-12 15:00:00,26.7,31.23108381252028,5.1,80.0,659.5,483.0,273.5,668.155257781396
2018-07-12 16:00:00,27.2,30.326787011526665,1.5,120.0,589.0,611.5,174.0,627.0537014369008
2018-07-12 17:00:00,24.4,51.93748531869442,5.7,170.0,416.5,508.0,142.0,589.6003115253487
2018-07-12 18:00:00,24.4,48.34002855698481,4.6,180.0,300.0,616.5,78.5,515.8417017712785
2018-07-12 19:00:00,23.3,55.49087491899319,3.6,170.0,128.0,431.5,48.0,465.76583473612897
2018-07-12 20:00:00,22.20000000000001,61.810369304507816,3.35,180.0,13.0,78.0,9.5,394.71683027423535
2018-07-12 21:00:00,20.6,67.58962054236676,0.0,26.92307692307693,0.0,0.0,0.0,373.82306437715937
2018-07-12 22:00:00,18.9,75.1129475154486,0.0,52.30769230769231,0.0,0.0,0.0,305.1443078139583
2018-07-12 23:00:00,18.3,77.98947495508432,0.0,53.84615384615386,0.0,0.0,0.0,209.49613170862858
2018-07-13 00:00:00,17.8,80.48131233391892,0.0,27.69230769230769,0.0,0.0,0.0,267.3566219501053
2018-07-13 01:00:00,17.2,80.92355124277782,0.0,0.0,0.0,0.0,0.0,246.90465174395442
2018-07-13 02:00:00,16.65,82.19223359513266,0.0,0.0,0.0,0.0,0.0,172.28614923040536
2018-07-13 03:00:00,16.1,86.78680205538956,1.5,280.0,0.0,0.0,0.0,259.45615596809597
2018-07-13 04:00:00,15.6,86.17435556184626,2.1,260.0,0.0,0.0,0.0,270.04885944865265
2018-07-13 05:00:00,16.1,86.7868039623517,0.0,0.0,2.5,5.5,2.5,176.2422600154729
2018-07-13 06:00:00,18.9,78.07992657968961,1.5,170.0,72.0,156.0,44.0,319.8768901021745
2018-07-13 07:00:00,20.6,83.98176033834885,3.1,170.0,147.0,158.5,100.5,435.02697605041624
2018-07-13 08:00:00,20.85,82.70902308273673,2.85,165.0,164.0,18.0,155.0,416.56119906387335
2018-07-13 09:00:00,23.3,71.22094857857833,3.1,180.0,409.5,279.0,220.0,544.3622595143786
2018-07-13 10:00:00,23.9,66.1363549793323,4.1,160.0,670.5,584.5,218.5,640.7115362973344
2018-07-13 11:00:00,25.6,51.916591126560704,6.2,180.0,783.0,675.5,186.5,574.2152560043583
2018-07-13 12:00:00,26.1,50.40098411046858,7.2,160.0,942.0,877.5,126.0,653.7987124741212
2018-07-13 13:00:00,26.1,50.40097805281104,6.2,150.0,945.5,869.5,133.0,716.5106279708657
2018-07-13 14:00:00,26.1,48.66995752736925,7.1999999999999975,150.0,894.5,852.0,133.5,688.6871135559401
2018-07-13 15:00:00,25.0,50.107798319064855,8.8,150.0,791.0,807.0,139.0,680.6642821956442
2018-07-13 16:00:00,23.3,55.490873725682754,7.2,170.0,628.5,691.5,153.5,618.5234855992762
2018-07-13 17:00:00,22.8,57.19594804201599,6.2,170.0,363.5,336.0,190.5,576.3051825461745
2018-07-13 18:00:00,22.8,55.00405928841034,4.6,170.0,287.5,512.0,103.0,517.0282936997155
2018-07-13 19:00:00,21.1,61.018463027683325,5.1,170.0,114.5,276.5,62.0,452.64671341806104
2018-07-13 20:00:00,20.55,68.39958949722966,4.1,165.0,8.5,13.0,8.0,390.2651825580853
2018-07-13 21:00:00,20.0,70.14366003864441,3.6,170.0,0.0,0.0,0.0,358.8512637912313
2018-07-13 22:00:00,19.4,72.80672465879917,2.6,170.0,0.0,0.0,0.0,312.88801591400085
2018-07-13 23:00:00,19.4,72.80672465879917,2.6,180.0,0.0,0.0,0.0,213.86923476546335
2018-07-14 00:00:00,18.9,78.0799156708055,0.0,0.0,0.0,0.0,0.0,302.36774055788743
2018-07-14 01:00:00,17.8,86.94914587386745,0.0,23.07692307692308,0.0,0.0,0.0,256.4894618546645
2018-07-14 02:00:00,17.8,86.94914633342987,0.0,13.846153846153848,0.0,0.0,0.0,195.62005680702987
2018-07-14 03:00:00,18.3,84.25704869509893,0.0,26.66666666666667,0.0,0.0,0.0,245.91240827811865
2018-07-14 04:00:00,17.2,90.3080176745446,0.0,13.846153846153848,0.0,0.0,0.0,262.03575519984247
2018-07-14 05:00:00,17.8,86.94914311668494,0.0,12.307692307692308,3.5,14.5,3.5,146.7119140814639
2018-07-14 06:00:00,18.9,87.05273682658499,1.5,170.0,85.5,250.0,47.5,274.80166314039184
2018-07-14 07:00:00,21.1,75.95923217037485,2.6,140.0,246.0,494.5,87.5,373.6462089728318
2018-07-14 08:00:00,21.65,73.4873502357623,3.1,150.0,418.5,610.0,118.5,320.5145310270108
2018-07-14 09:00:00,22.8,65.90396155090335,5.1,130.0,540.0,530.0,195.0,428.4843373013513
2018-07-14 10:00:00,23.3,59.58365096450963,5.1,170.0,629.0,470.5,266.5,500.2659822680533
2018-07-14 11:00:00,24.4,49.947091399121,4.6,150.0,783.0,623.5,232.5,436.89138969435913
2018-07-14 12:00:00,25.6,46.4974873918784,6.2,150.0,860.5,693.0,218.0,516.0811781198179
2018-07-14 13:00:00,25.0,50.10776105804359,6.7,150.0,594.5,219.5,390.0,550.4599203650993
2018-07-14 14:00:00,25.0,51.95564106344656,6.45,150.0,775.5,535.5,298.5,436.52357387147237
2018-07-14 15:00:00,25.0,59.98654667016498,5.7,150.0,648.5,429.5,298.0,506.26144527165127
2018-07-14 16:00:00,24.4,62.176964035432434,5.7,170.0,492.0,323.5,267.0,536.1546600292328
2018-07-14 17:00:00,23.3,66.43089434415411,4.1,200.0,313.0,193.5,207.0,406.83925697702284
2018-07-14 18:00:00,22.2,71.01543681904813,5.1,200.0,76.5,2.0,75.5,432.77459580665
2018-07-14 19:00:00,21.7,73.21625168066291,4.1,200.0,32.5,0.0,32.5,390.36180419434265
2018-07-14 20:00:00,21.4,75.81179348064079,3.6,200.0,3.5,1.0,3.5,338.39841360985355
2018-07-14 21:00:00,21.1,78.40733321007698,3.1,170.0,0.0,0.0,0.0,363.1931579390923
2018-07-14 22:00:00,21.1,84.03821326831464,3.1,180.0,0.0,0.0,0.0,324.30162284770785
2018-07-14 23:00:00,21.1,84.03820960512898,3.6,190.0,0.0,0.0,0.0,242.37455886613296
2018-07-15 00:00:00,21.1,84.03821012840147,0.0,38.333333333333336,0.0,0.0,0.0,279.18836483458466
2018-07-15 01:00:00,21.05,87.25654743450907,1.8,165.0,0.0,0.0,0.0,252.77565411614054
2018-07-15 02:00:00,21.1,88.63851408825975,2.1,170.0,0.0,0.0,0.0,185.6877662674497
2018-07-15 03:00:00,21.05,90.02047772612373,1.5,180.0,0.0,0.0,0.0,243.6964746162847
2018-07-15 04:00:00,21.1,90.02047605094944,0.0,30.0,0.0,0.0,0.0,254.1425704624497
2018-07-15 05:00:00,21.1,93.43819411841729,0.0,38.57142857142857,1.5,2.0,1.5,154.20130454279777
2018-07-15 06:00:00,21.1,90.02047739107066,4.1,165.0,22.5,0.0,22.5,250.30505405779238
2018-07-15 07:00:00,21.1,90.02047873133749,1.5,190.0,33.0,0.0,33.0,322.03178776009634
2018-07-15 08:00:00,21.65,87.0910063115625,1.275,195.0,153.0,40.0,131.5,275.6432875800392
2018-07-15 09:00:00,23.35,78.81474972294234,0.0,117.85714285714286,454.0,276.0,275.0,420.05381627336845
2018-07-15 10:00:00,25.6,71.20208212023162,0.0,97.5,615.0,379.0,320.5,513.8949975650348
2018-07-15 11:00:00,28.9,60.8930490524324,3.1,150.0,758.5,527.0,294.5,453.9666539247651
2018-07-15 12:00:00,28.9,60.89304810324544,4.6,160.0,735.0,375.5,386.5,598.3539461624534
2018-07-15 13:00:00,28.3,65.02177404779145,3.6,170.0,617.5,185.5,444.5,619.0582006241615
2018-07-15 14:00:00,28.85,63.01463795318666,3.85,150.0,593.0,199.0,416.0,476.37146497179583
2018-07-15 15:00:00,25.8,81.50718667236104,1.5,160.0,501.5,243.5,303.0,567.5684437043407
2018-07-15 16:00:00,27.8,71.60477128632935,2.1,186.66666666666663,210.5,45.5,181.0,582.4756095609146
2018-07-15 17:00:00,26.43333333333333,90.37579585738705,1.2,260.0,281.0,196.5,180.5,411.9197075580778
2018-07-15 18:00:00,26.1,84.58852957743326,0.0,144.61538461538458,238.0,332.0,123.5,453.85672133829377
2018-07-15 19:00:00,25.6,87.13218909546036,3.1,120.0,106.0,234.0,62.5,396.7816701207036
2018-07-15 20:00:00,24.20000000000001,88.63773737693916,2.85,130.0,8.5,22.5,7.5,323.48987794030705
2018-07-15 21:00:00,22.8,90.14328757086844,1.5,130.0,0.0,0.0,0.0,363.67684181878525
2018-07-15 22:00:00,22.8,93.52038776249908,1.5,150.0,0.0,0.0,0.0,352.127629045363
2018-07-15 23:00:00,22.8,93.52038882232829,1.5,170.0,0.0,0.0,0.0,246.25722724971246
2018-07-16 00:00:00,22.2,96.9940822848426,0.0,16.153846153846153,0.0,0.0,0.0,287.49354015255284
2018-07-16 01:00:00,21.7,93.46736900440008,1.5,200.0,0.0,0.0,0.0,257.9514981405398
2018-07-16 02:00:00,21.4,95.21818537139488,1.8,200.0,0.0,0.0,0.0,176.76259142907955
2018-07-16 03:00:00,21.1,93.43819277999306,0.0,0.0,0.0,0.0,0.0,278.95374341882456
2018-07-16 04:00:00,21.1,93.4381936722507,0.0,5.625,0.0,0.0,0.0,285.80939562999276
2018-07-16 05:00:00,21.1,96.969001947029,1.5,290.0,3.0,12.0,3.0,197.01598806416294
2018-07-16 06:00:00,23.3,87.45600283672243,0.0,20.714285714285715,81.0,240.5,45.5,390.3560859928816
2018-07-16 07:00:00,24.4,84.92232773213347,0.0,26.153846153846157,241.5,488.0,86.5,492.9786492378008
2018-07-16 08:00:00,25.25,80.83578165601703,0.0,5.384615384615384,422.5,634.5,111.0,440.04157322258163
2018-07-16 09:00:00,28.3,69.54830760421082,1.5,125.83333333333331,597.0,723.0,128.0,670.3444279807347
2018-07-16 10:00:00,28.9,67.16801757529974,2.1,78.33333333333333,745.0,775.5,140.0,760.0108448726526
2018-07-16 11:00:00,30.0,63.03924725803546,3.6,160.0,817.5,710.0,198.0,643.7037058265188
2018-07-16 12:00:00,30.0,58.936361159715176,5.1,170.0,773.0,464.0,343.5,838.8706024325911
2018-07-16 13:00:00,30.0,61.14433225779087,6.7,160.0,749.0,378.5,396.5,915.1003364169256
2018-07-16 14:00:00,30.0,62.09178451486594,6.7,160.0,813.0,636.0,245.0,857.4780407595059
2018-07-16 15:00:00,30.0,63.03923327820185,6.2,150.0,724.0,629.5,220.0,939.7940901722501
2018-07-16 16:00:00,29.4,65.25456496611615,7.2,150.0,609.0,654.0,162.5,870.6466635051344
2018-07-16 17:00:00,28.3,67.4577264687571,5.7,140.0,456.0,622.0,128.0,790.4516515842821
2018-07-16 18:00:00,27.2,71.93442085472782,4.1,180.0,233.5,352.0,101.5,653.3093697636455
2018-07-16 19:00:00,26.7,74.07940019346721,3.6,200.0,77.0,88.5,60.5,584.8704976866833
2018-07-16 20:00:00,25.85,79.27454576078952,4.1,195.0,6.5,5.0,6.5,477.41395441133244
2018-07-16 21:00:00,23.9,87.50965540758415,3.1,210.0,0.0,0.0,0.0,399.4440270308037
2018-07-16 22:00:00,23.3,90.73242408781869,3.6,190.0,0.0,0.0,0.0,357.38024770658524
2018-07-16 23:00:00,23.3,90.73242319796591,3.6,190.0,0.0,0.0,0.0,230.73244477634557
2018-07-17 00:00:00,23.3,90.73242260478406,3.1,190.0,0.0,0.0,0.0,308.5249463904189
2018-07-17 01:00:00,23.05,90.73242141854853,2.6,190.0,0.0,0.0,0.0,272.1617095859387
2018-07-17 02:00:00,23.03333333333333,92.12640300133356,2.9333333333333336,196.66666666666663,0.0,0.0,0.0,179.6248063433718
2018-07-17 03:00:00,22.8,90.14328024190291,3.6,190.0,0.0,0.0,0.0,297.2302353968007
2018-07-17 04:00:00,22.2,93.4915376284892,3.1,190.0,0.0,0.0,0.0,302.6866798975069
2018-07-17 05:00:00,22.2,93.491537844279,3.1,210.0,3.0,8.0,3.0,203.5833734720083
2018-07-17 06:00:00,23.3,87.45599053316553,3.6,200.0,77.0,201.5,47.0,381.8412724454074
2018-07-17 07:00:00,24.2,87.55411915528767,4.6,215.0,236.0,454.0,93.0,507.66337591080395
2018-07-17 08:00:00,25.53333333333333,83.34092343992467,4.933333333333334,200.0,389.5,513.0,139.5,494.76063430807926
2018-07-17 09:00:00,26.95,74.16370784436167,4.6,195.0,585.0,686.5,140.5,639.0585832188975
2018-07-17 10:00:00,28.3,72.13155664674905,5.4,190.0,593.5,419.0,274.0,766.2279569386882
2018-07-17 11:00:00,30.0,65.38071977938499,6.2,210.0,589.0,221.0,394.5,705.5960048792524
2018-07-17 12:00:00,30.85,61.393660370089854,7.699999999999997,215.0,719.0,372.5,375.0,814.6619880972012
2018-07-17 13:00:00,30.6,60.90847478029815,7.2,200.0,641.5,198.5,457.0,943.6395971299202
2018-07-17 14:00:00,30.3,63.14459069015371,6.95,185.0,579.0,189.0,410.5,910.7028762521574
2018-07-17 15:00:00,28.3,69.54825756618432,6.7,200.0,564.5,304.0,321.0,892.0164216995827
2018-07-17 16:00:00,27.75,74.16369178219327,7.1999999999999975,195.0,290.5,67.0,245.0,846.218978401698
2018-07-17 17:00:00,24.66666666666667,81.71727784772467,6.366666666666667,276.6666666666667,56.0,0.0,56.0,700.4600175467539
2018-07-17 18:00:00,21.3,93.4381811898588,2.58,240.0,33.0,0.0,33.0,544.062937143751
2018-07-17 19:00:00,21.4,93.46735717501772,1.8,230.0,7.5,0.0,7.5,495.52954000849866
2018-07-17 20:00:00,21.7,93.46735640901647,1.2,210.0,1.0,0.0,1.0,425.29536837008004
2018-07-17 21:00:00,21.7,96.38890815668849,2.6,300.0,0.0,0.0,0.0,374.12629824487277
2018-07-17 22:00:00,21.7,93.46735651840466,2.35,220.0,0.0,0.0,0.0,331.48841374968674
2018-07-17 23:00:00,21.85,93.46735542418484,2.6,230.0,0.0,0.0,0.0,225.79613533260317
2018-07-18 00:00:00,22.8,90.14326750945234,2.6,200.0,0.0,0.0,0.0,297.60935377599543
2018-07-18 01:00:00,21.7,93.4673538925616,1.5,270.0,0.0,0.0,0.0,260.6822327908986
2018-07-18 02:00:00,21.7,93.4673536737888,1.5,290.0,0.0,0.0,0.0,175.47734614487018
2018-07-18 03:00:00,21.7,96.38890730154736,0.0,273.0769230769231,0.0,0.0,0.0,281.9150107765076
2018-07-18 04:00:00,21.7,93.46735586185244,2.1,310.0,0.0,0.0,0.0,290.44798107404927
2018-07-18 05:00:00,21.7,93.46735586185244,2.6,10.0,1.0,2.0,1.0,195.85748016510917
2018-07-18 06:00:00,22.2,87.3567885305486,4.1,10.0,24.0,8.0,23.0,357.8970032526124
2018-07-18 07:00:00,22.8,75.75476086073705,5.7,10.0,168.5,255.5,78.5,463.0949906846012
2018-07-18 08:00:00,23.6,72.27239336361049,6.2,15.0,443.0,753.0,76.5,437.5994605252294
2018-07-18 09:00:00,25.6,55.71160044869837,7.2,360.0,621.5,826.0,88.0,566.2529628572008
2018-07-18 10:00:00,26.1,48.48563292254217,7.2,10.0,706.5,693.0,172.5,649.9325326735641
2018-07-18 11:00:00,27.2,42.308143892754494,7.2,350.0,888.0,899.0,103.5,575.4782475818979
2018-07-18 12:00:00,27.8,39.53400828140735,6.2,340.0,953.5,920.5,102.5,656.1287354769571
2018-07-18 13:00:00,28.9,37.08440048150116,5.1,320.0,962.5,925.0,102.5,733.7378925121823
2018-07-18 14:00:00,28.9,35.78927305867474,4.85,325.0,915.5,916.0,102.0,710.4886666878205
2018-07-18 15:00:00,28.9,35.65109470122898,2.6,234.61538461538456,816.5,897.5,96.5,717.656727672929
2018-07-18 16:00:00,28.9,34.49414947917822,5.7,320.0,672.5,860.5,88.5,676.2880009802825
2018-07-18 17:00:00,28.9,37.08440683009832,4.1,310.0,465.0,682.5,104.5,650.8286689271582
2018-07-18 18:00:00,27.2,38.08681546813244,5.7,320.0,306.5,689.5,63.5,556.6957793413792
2018-07-18 19:00:00,25.6,38.909738838744616,4.6,330.0,126.0,480.5,41.5,484.0989845587613
2018-07-18 20:00:00,25.0,39.53144840113603,4.1,335.0,11.0,81.5,8.0,400.0930319741969
2018-07-18 21:00:00,22.2,47.737828103471976,2.6,350.0,0.0,0.0,0.0,372.80634708060524
2018-07-18 22:00:00,21.1,52.78897548814029,3.6,350.0,0.0,0.0,0.0,312.7069637612702
2018-07-18 23:00:00,20.0,58.78774537519893,3.1,360.0,0.0,0.0,0.0,210.01577804920385
2018-07-19 00:00:00,18.3,62.81546329006928,1.5,330.0,0.0,0.0,0.0,268.1755742745006
2018-07-19 01:00:00,18.3,60.7594363044932,2.6,330.0,0.0,0.0,0.0,243.66166403831417
2018-07-19 02:00:00,18.05,60.49753284990911,3.35,340.0,0.0,0.0,0.0,176.36301100717625
2018-07-19 03:00:00,17.2,60.0913169382579,3.6,350.0,0.0,0.0,0.0,264.25309706878426
2018-07-19 04:00:00,16.7,62.02804029633514,3.1,350.0,0.0,0.0,0.0,265.99408097891336
2018-07-19 05:00:00,16.1,64.44521070667665,4.1,340.0,3.0,28.0,3.0,172.55573709199695
2018-07-19 06:00:00,17.8,57.85632109305345,3.1,340.0,91.5,428.5,33.0,310.9031270692494
2018-07-19 07:00:00,20.0,50.424792054386536,3.6,360.0,267.0,681.5,56.5,420.08466833469936
2018-07-19 08:00:00,21.4,46.4483669814178,2.55,360.0,461.0,804.5,71.0,398.922863929331
2018-07-19 09:00:00,23.9,38.4239512064653,2.6,50.0,644.0,874.5,81.0,522.0807757015331
2018-07-19 10:00:00,25.0,35.974295039498124,2.6,340.0,798.5,917.5,86.5,616.2968767195389
2018-07-19 11:00:00,24.4,35.80228914983003,2.1,112.30769230769228,912.5,944.5,90.0,538.8744939339452
2018-07-19 12:00:00,26.1,33.699245821288464,2.1,50.0,974.0,954.5,92.5,630.9758737538735
2018-07-19 13:00:00,26.7,33.642899906615064,2.6,140.0,979.0,954.5,92.5,686.8664900724428
2018-07-19 14:00:00,26.95,30.888493742784625,2.6,220.0,928.5,945.0,90.0,668.8542022782219
2018-07-19 15:00:00,27.8,34.182614410405414,4.1,160.0,825.0,922.5,85.5,701.2732346960593
2018-07-19 16:00:00,27.2,35.40420434940672,5.1,160.0,677.0,882.0,79.5,636.5510459725954
2018-07-19 17:00:00,26.1,43.68763658297373,4.6,190.0,500.5,819.0,72.0,607.8104873617455
2018-07-19 18:00:00,25.0,44.83450838132556,5.1,200.0,308.5,710.5,59.5,532.6818438990628
2018-07-19 19:00:00,23.3,51.6472364347256,4.6,190.0,126.5,498.0,39.5,462.1906632638885
2018-07-19 20:00:00,22.5,52.29696213696579,3.85,185.0,10.5,86.0,7.5,392.59517314078727
2018-07-19 21:00:00,19.4,63.06636334360031,2.6,210.0,0.0,0.0,0.0,364.70760504373277
2018-07-19 22:00:00,18.9,69.92990437231322,1.5,210.0,0.0,0.0,0.0,305.0820204316885
2018-07-19 23:00:00,18.3,77.98944917713368,2.1,210.0,0.0,0.0,0.0,209.55535047427833
2018-07-20 00:00:00,17.8,80.48129167369571,0.0,132.5,0.0,0.0,0.0,267.8693163651143
2018-07-20 01:00:00,17.2,86.89215137447171,2.1,240.0,0.0,0.0,0.0,244.5140325931024
2018-07-20 02:00:00,16.95,88.29239881213623,2.1,235.0,0.0,0.0,0.0,170.18793274505055
2018-07-20 03:00:00,16.7,86.28439145276991,0.0,160.83333333333334,0.0,0.0,0.0,264.01090036761696
2018-07-20 04:00:00,16.1,89.64679066675484,0.0,140.76923076923077,0.0,0.0,0.0,269.64372449971614
2018-07-20 05:00:00,16.1,89.64679142337928,0.0,82.30769230769229,2.5,23.0,2.5,177.5546198272318
2018-07-20 06:00:00,18.3,84.2570438060195,0.0,85.38461538461539,87.0,398.0,33.5,326.604245594332
2018-07-20 07:00:00,21.1,75.95923217037485,1.5,199.16666666666663,260.5,660.0,57.5,439.7504412582976
2018-07-20 08:00:00,22.75,66.9598794930195,2.05,300.0,451.5,787.5,71.5,425.1543899630413
2018-07-20 09:00:00,26.1,46.93892315888032,3.1,66.92307692307692,633.5,858.5,82.0,564.3456461731693
2018-07-20 10:00:00,27.8,36.77280043298205,0.0,104.6153846153846,786.5,900.5,89.5,666.9694843268808
2018-07-20 11:00:00,28.3,30.635734321746277,4.6,150.0,898.5,919.5,98.5,591.6824287261486
2018-07-20 12:00:00,27.8,35.339363960341025,4.6,150.0,960.5,931.5,101.5,662.9239462527883
2018-07-20 13:00:00,28.3,35.71668283583328,3.1,140.0,967.5,933.0,102.0,737.335855304456
2018-07-20 14:00:00,28.05,41.559404217870494,5.4,145.0,918.5,924.0,100.0,724.2051614906571
2018-07-20 15:00:00,26.7,52.20389359410902,6.2,160.0,816.5,901.0,95.5,739.041335666578
2018-07-20 16:00:00,25.6,57.88273293471819,7.2,160.0,671.0,860.5,89.5,685.6793118520449
2018-07-20 17:00:00,23.9,68.6911908081349,7.2,150.0,494.0,794.0,80.0,638.4521744145741
2018-07-20 18:00:00,23.3,73.49649633104687,6.2,150.0,303.0,679.5,65.5,564.755670638606
2018-07-20 19:00:00,21.7,78.49553354057136,4.1,150.0,122.0,457.5,42.5,500.68120810914166
2018-07-20 20:00:00,21.15,78.414521966531,3.6,160.0,10.0,69.5,7.5,410.81538541948015
2018-07-20 21:00:00,20.0,75.78070348977847,2.6,190.0,0.0,0.0,0.0,382.0613109381691
2018-07-20 22:00:00,19.4,78.65778741987336,1.5,200.0,0.0,0.0,0.0,317.7139753205911
